enrollment_id,student_id,course_id,enrollment_date
12487,1199,75,2023-11-07
12488,1199,77,2025-02-23
12489,1199,99,2023-07-07
12490,1200,4,2025-04-14
12491,1200,20,2024-06-30
12492,1200,39,2023-09-08
12493,1200,62,2024-02-21
12494,1200,67,2024-11-20
12495,1200,71,2024-03-26
12496,1201,16,2024-04-16
12497,1201,17,2024-01-14
12498,1201,21,2024-10-11
12499,1201,41,2024-07-02
12500,1201,48,2024-03-04
12501,1201,89,2023-06-10
12502,1202,21,2024-03-04
12503,1202,32,2024-05-26
12504,1202,40,2024-05-17
12505,1202,50,2024-08-31
12506,1202,51,2023-08-29
12507,1202,60,2024-01-11
12508,1202,81,2024-12-15
12509,1202,98,2023-12-22
12510,1203,3,2023-09-28
12511,1203,12,2024-11-02
12512,1203,23,2025-03-30
12513,1203,31,2025-03-02
12514,1203,36,2025-05-26
12515,1203,43,2024-04-28
12516,1203,44,2024-05-22
12517,1203,47,2025-05-04
12518,1203,58,2025-04-08
12519,1203,67,2025-03-01
12520,1203,69,2024-04-14
12521,1203,82,2024-12-28
12522,1203,83,2025-02-15
12523,1204,10,2025-03-06
12524,1204,24,2023-12-24
12525,1204,25,2024-07-22
12526,1204,41,2023-08-04
12527,1204,45,2024-09-29
12528,1204,64,2025-01-26
12529,1204,72,2025-01-07
12530,1204,88,2023-08-19
12531,1205,4,2023-09-29
12532,1205,12,2024-11-10
12533,1205,18,2024-02-21
12534,1205,22,2024-01-30
12535,1205,24,2024-02-27
12536,1205,27,2025-03-19
12537,1205,64,2024-11-29
12538,1206,7,2023-08-14
12539,1206,9,2025-04-03
12540,1206,17,2024-10-12
12541,1206,28,2024-08-06
12542,1206,29,2023-07-03
12543,1206,42,2025-04-29
12544,1206,70,2024-04-30
12545,1206,73,2024-02-09
12546,1206,87,2023-06-28
12547,1206,98,2023-10-09
12548,1207,14,2024-09-21
12549,1207,25,2025-01-15
12550,1207,42,2024-02-03
12551,1207,54,2023-06-16
12552,1207,70,2024-02-14
12553,1207,81,2024-11-09
12554,1208,4,2024-01-13
12555,1208,14,2023-06-16
12556,1208,50,2023-07-26
12557,1208,66,2025-01-29
12558,1208,70,2024-01-14
12559,1208,72,2023-06-11
12560,1209,5,2023-09-08
12561,1209,11,2025-02-08
12562,1209,21,2025-02-08
12563,1209,65,2024-03-17
12564,1209,90,2024-07-04
12565,1210,3,2025-02-18
12566,1210,16,2023-11-21
12567,1210,21,2023-07-21
12568,1210,53,2025-01-12
12569,1210,57,2024-12-08
12570,1210,100,2023-09-08
12571,1211,11,2023-11-21
12572,1211,22,2023-09-23
12573,1211,23,2024-01-21
12574,1211,25,2024-05-25
12575,1211,48,2025-04-03
12576,1211,59,2023-10-07
12577,1211,60,2024-06-01
12578,1211,73,2024-09-05
12579,1211,76,2025-06-01
12580,1212,2,2023-06-17
12581,1212,16,2024-04-12
12582,1212,29,2023-07-27
12583,1212,37,2025-03-03
12584,1212,57,2024-06-24
12585,1212,64,2024-09-05
12586,1213,5,2024-09-14
12587,1213,13,2023-12-05
12588,1213,16,2023-06-09
12589,1213,20,2025-03-16
12590,1213,62,2023-12-22
12591,1213,69,2024-05-01
12592,1213,73,2024-05-08
12593,1213,75,2025-05-02
12594,1213,77,2024-06-24
12595,1213,82,2025-04-04
12596,1214,11,2025-04-02
12597,1214,15,2023-07-29
12598,1214,22,2023-08-09
12599,1214,40,2024-05-15
12600,1214,43,2023-11-05
12601,1214,45,2024-03-19
12602,1214,53,2025-04-17
12603,1214,75,2024-03-24
12604,1214,83,2024-06-27
12605,1214,86,2024-05-19
12606,1214,91,2023-08-05
12607,1215,10,2024-12-18
12608,1215,39,2023-07-28
12609,1215,69,2023-11-02
12610,1215,84,2023-06-19
12611,1215,100,2024-08-10
12612,1216,15,2024-06-09
12613,1216,16,2024-10-11
12614,1216,19,2024-10-04
12615,1216,23,2023-08-08
12616,1216,64,2025-02-04
12617,1217,16,2024-10-19
12618,1217,32,2023-10-05
12619,1217,33,2025-04-25
12620,1217,36,2024-09-30
12621,1217,56,2024-09-07
12622,1217,76,2024-12-31
12623,1218,1,2024-07-22
12624,1218,12,2023-09-22
12625,1218,36,2023-10-09
12626,1218,41,2024-01-06
12627,1218,50,2024-11-29
12628,1218,56,2023-07-01
12629,1218,64,2023-10-02
12630,1218,91,2024-08-13
12631,1219,7,2024-01-14
12632,1219,58,2024-02-11
12633,1219,60,2024-06-04
12634,1219,71,2025-01-15
12635,1219,76,2023-11-10
12636,1220,5,2023-12-06
12637,1220,10,2024-11-09
12638,1220,20,2024-10-02
12639,1220,25,2023-10-20
12640,1220,37,2025-02-23
12641,1220,49,2023-07-01
12642,1220,61,2023-09-10
12643,1220,65,2024-10-23
12644,1220,89,2024-01-26
12645,1221,8,2024-11-12
12646,1221,30,2024-06-15
12647,1221,43,2024-06-21
12648,1221,58,2023-11-29
12649,1221,59,2024-01-29
12650,1221,76,2025-02-12
12651,1221,91,2024-08-29
12652,1221,98,2025-01-19
12653,1221,99,2023-10-03
12654,1222,5,2023-09-07
12655,1222,8,2023-06-23
12656,1222,12,2025-03-31
12657,1222,15,2025-05-13
12658,1222,26,2024-05-11
12659,1222,40,2023-09-22
12660,1222,41,2023-07-22
12661,1222,56,2024-07-23
12662,1222,80,2023-12-02
12663,1222,84,2023-07-11
12664,1222,94,2024-11-17
12665,1223,42,2023-11-02
12666,1223,61,2024-07-14
12667,1223,66,2023-09-19
12668,1223,76,2023-12-31
12669,1223,83,2025-01-19
12670,1223,85,2025-04-06
12671,1224,5,2025-05-17
12672,1224,6,2025-05-25
12673,1224,18,2024-08-23
12674,1224,23,2023-11-25
12675,1224,38,2023-12-11
12676,1224,39,2023-06-29
12677,1224,42,2024-02-05
12678,1224,53,2024-11-11
12679,1224,60,2024-01-28
12680,1224,65,2025-04-02
12681,1224,87,2024-07-28
12682,1224,92,2023-10-31
12683,1224,95,2024-07-21
12684,1225,32,2024-06-22
12685,1225,39,2025-01-10
12686,1225,59,2023-07-03
12687,1225,72,2025-04-09
12688,1225,74,2024-06-17
12689,1225,87,2023-10-20
12690,1225,89,2024-03-27
12691,1226,18,2024-10-20
12692,1226,60,2024-01-01
12693,1226,72,2023-08-18
12694,1226,95,2023-06-26
12695,1227,11,2023-07-31
12696,1227,19,2024-09-18
12697,1227,31,2024-04-09
12698,1227,52,2023-08-21
12699,1227,76,2024-10-09
12700,1227,80,2023-07-11
12701,1227,83,2023-08-28
12702,1227,85,2025-03-20
12703,1227,94,2024-12-02
12704,1228,24,2023-07-25
12705,1228,50,2024-09-17
12706,1228,54,2023-11-05
12707,1228,67,2024-12-16
12708,1229,16,2023-12-09
12709,1229,42,2023-09-28
12710,1229,55,2023-12-16
12711,1229,63,2024-02-01
12712,1229,70,2024-05-03
12713,1229,89,2024-09-17
12714,1229,91,2024-01-05
12715,1229,96,2023-12-21
12716,1230,5,2025-02-28
12717,1230,10,2024-04-26
12718,1230,18,2023-11-05
12719,1230,19,2023-06-12
12720,1230,51,2024-12-16
12721,1230,93,2023-07-25
12722,1231,11,2023-12-17
12723,1231,15,2024-11-08
12724,1231,24,2023-10-26
12725,1231,28,2024-04-07
12726,1231,32,2023-07-28
12727,1231,58,2023-07-26
12728,1231,68,2025-01-25
12729,1231,85,2024-05-16
12730,1232,1,2023-09-27
12731,1232,29,2023-07-13
12732,1232,41,2023-08-20
12733,1232,58,2023-10-21
12734,1232,68,2024-01-19
12735,1232,70,2024-12-28
12736,1232,91,2023-06-18
12737,1232,92,2023-08-07
12738,1233,4,2025-02-02
12739,1233,7,2024-11-26
12740,1233,28,2024-05-09
12741,1233,29,2023-07-31
12742,1233,43,2025-02-23
12743,1233,57,2023-10-06
12744,1233,69,2023-08-28
12745,1233,95,2023-11-01
12746,1234,40,2024-07-11
12747,1234,55,2023-11-30
12748,1234,79,2025-03-09
12749,1234,83,2024-06-24
12750,1234,89,2024-11-24
12751,1235,42,2024-08-17
12752,1235,45,2024-02-13
12753,1235,59,2024-04-17
12754,1235,64,2024-09-17
12755,1235,76,2025-04-02
12756,1235,88,2023-08-25
12757,1235,94,2023-07-04
12758,1235,97,2024-05-03
12759,1236,10,2023-06-16
12760,1236,16,2024-08-17
12761,1236,29,2023-11-30
12762,1236,38,2023-06-14
12763,1236,53,2024-07-12
12764,1237,7,2023-08-24
12765,1237,21,2024-10-19
12766,1237,27,2025-04-08
12767,1237,39,2025-05-17
12768,1237,50,2025-05-31
12769,1237,68,2024-07-06
12770,1237,81,2024-03-11
12771,1238,23,2024-02-19
12772,1238,27,2023-06-29
12773,1238,49,2023-11-02
12774,1238,65,2024-09-17
12775,1238,85,2024-10-15
12776,1239,9,2025-04-20
12777,1239,39,2025-05-29
12778,1239,44,2024-07-20
12779,1239,74,2024-11-13
12780,1240,18,2024-06-06
12781,1240,45,2024-08-15
12782,1240,48,2024-05-19
12783,1240,53,2025-05-18
12784,1240,61,2023-09-22
12785,1240,75,2024-03-17
12786,1240,84,2025-02-26
12787,1240,86,2025-02-28
12788,1240,87,2025-02-11
12789,1241,7,2023-10-09
12790,1241,84,2023-09-14
12791,1241,88,2023-09-19
12792,1241,97,2023-12-19
12793,1242,15,2025-02-27
12794,1242,19,2024-07-18
12795,1242,23,2024-09-02
12796,1242,28,2024-06-13
12797,1242,36,2025-04-13
12798,1242,38,2025-02-03
12799,1242,40,2024-05-08
12800,1243,2,2024-03-20
12801,1243,29,2024-08-29
12802,1243,35,2023-12-20
12803,1243,38,2024-06-02
12804,1243,44,2024-08-03
12805,1243,79,2023-07-03
12806,1244,47,2024-02-06
12807,1244,49,2024-08-31
12808,1244,50,2023-07-21
12809,1244,98,2023-10-25
12810,1245,22,2023-07-20
12811,1245,40,2024-03-14
12812,1245,46,2025-02-02
12813,1245,74,2024-02-23
12814,1245,79,2023-08-18
12815,1246,2,2024-08-24
12816,1246,7,2024-10-04
12817,1246,29,2023-11-22
12818,1246,51,2023-06-27
12819,1246,91,2024-04-16
12820,1247,4,2025-03-28
12821,1247,19,2023-09-10
12822,1247,21,2023-08-09
12823,1247,33,2023-10-27
12824,1247,35,2024-04-06
12825,1247,42,2024-08-12
12826,1247,45,2024-09-04
12827,1247,48,2025-05-03
12828,1247,72,2024-04-03
12829,1247,90,2024-09-20
12830,1248,3,2023-09-14
12831,1248,11,2023-08-05
12832,1248,15,2023-09-20
12833,1248,17,2024-11-20
12834,1248,37,2023-12-19
12835,1248,58,2024-08-14
12836,1248,65,2025-01-22
12837,1248,70,2024-12-24
12838,1248,73,2024-06-18
12839,1248,75,2023-09-23
12840,1248,94,2023-07-24
12841,1249,30,2024-02-28
12842,1249,52,2025-02-03
12843,1249,73,2025-02-23
12844,1249,95,2024-02-11
12845,1250,4,2024-06-26
12846,1250,6,2023-12-07
12847,1250,24,2023-06-27
12848,1250,25,2024-03-26
12849,1250,35,2024-07-20
12850,1250,46,2025-04-02
12851,1250,56,2024-10-25
12852,1250,59,2023-07-07
12853,1251,17,2024-12-12
12854,1251,44,2023-09-11
12855,1251,59,2024-10-22
12856,1251,72,2023-08-28
12857,1251,74,2024-06-30
12858,1251,80,2024-11-10
12859,1251,91,2024-01-20
12860,1251,92,2024-11-30
12861,1251,96,2025-02-16
12862,1251,100,2024-09-02
12863,1252,7,2024-02-13
12864,1252,11,2024-07-28
12865,1252,22,2024-05-30
12866,1252,45,2023-09-10
12867,1252,56,2024-09-05
12868,1252,60,2023-10-16
12869,1252,64,2023-10-05
12870,1252,76,2023-06-09
12871,1252,78,2025-01-17
12872,1252,91,2024-10-29
12873,1252,92,2024-05-31
12874,1253,12,2025-01-12
12875,1253,31,2024-05-06
12876,1253,44,2023-11-22
12877,1253,93,2023-06-23
12878,1253,96,2023-11-25
12879,1254,4,2024-05-17
12880,1254,16,2024-07-24
12881,1254,25,2024-09-04
12882,1254,56,2024-09-26
12883,1254,57,2024-09-23
12884,1254,65,2025-01-29
12885,1254,81,2024-08-27
12886,1255,26,2025-02-06
12887,1255,35,2025-02-17
12888,1255,51,2024-04-09
12889,1255,69,2025-04-23
12890,1255,71,2023-06-19
12891,1255,73,2024-06-05
12892,1255,83,2025-05-16
12893,1255,86,2023-06-18
12894,1256,33,2023-10-25
12895,1256,50,2024-10-11
12896,1256,85,2023-06-14
12897,1256,89,2024-12-14
12898,1256,93,2024-05-13
12899,1257,11,2024-02-18
12900,1257,20,2023-11-15
12901,1257,30,2023-11-21
12902,1257,40,2024-05-07
12903,1257,49,2025-01-04
12904,1257,50,2024-03-22
12905,1257,56,2024-09-30
12906,1257,61,2025-02-11
12907,1257,67,2024-02-14
12908,1257,71,2024-10-27
12909,1257,87,2023-12-05
12910,1258,12,2024-10-18
12911,1258,29,2024-06-27
12912,1258,40,2025-02-26
12913,1258,46,2024-01-21
12914,1258,77,2024-02-18
12915,1258,83,2024-01-02
12916,1259,19,2024-07-24
12917,1259,20,2024-11-16
12918,1259,22,2024-06-01
12919,1259,32,2025-03-10
12920,1259,47,2023-10-14
12921,1259,52,2023-10-25
12922,1259,57,2024-07-20
12923,1259,62,2023-08-13
12924,1259,64,2023-10-12
12925,1259,66,2025-05-13
12926,1259,88,2024-11-18
12927,1260,15,2024-09-22
12928,1260,20,2024-09-09
12929,1260,24,2023-10-20
12930,1260,27,2023-10-12
12931,1260,29,2023-09-17
12932,1260,40,2024-10-19
12933,1260,51,2024-06-11
12934,1260,54,2024-05-23
12935,1260,65,2025-01-08
12936,1260,71,2023-10-29
12937,1260,77,2023-08-08
12938,1260,81,2024-03-22
12939,1260,85,2025-05-23
12940,1260,93,2024-08-27
12941,1260,98,2025-04-02
12942,1260,100,2025-03-26
12943,1261,21,2025-04-10
12944,1261,46,2025-03-08
12945,1261,61,2024-09-07
12946,1261,83,2024-01-22
12947,1261,85,2023-12-05
12948,1262,2,2025-02-12
12949,1262,8,2023-10-22
12950,1262,17,2024-01-21
12951,1262,26,2023-11-14
12952,1262,35,2023-08-29
12953,1262,37,2024-03-05
12954,1262,59,2024-03-01
12955,1262,63,2023-07-05
12956,1262,66,2025-05-21
12957,1262,78,2023-12-01
12958,1262,79,2024-05-07
12959,1262,85,2023-07-27
12960,1263,1,2024-10-31
12961,1263,18,2024-02-13
12962,1263,44,2023-09-27
12963,1263,66,2024-12-25
12964,1263,71,2025-01-05
12965,1263,83,2024-05-21
12966,1264,18,2024-08-31
12967,1264,22,2025-05-13
12968,1264,75,2023-08-14
12969,1264,86,2025-02-03
12970,1264,94,2023-07-07
12971,1265,11,2023-06-15
12972,1265,21,2024-03-19
12973,1265,29,2024-08-17
12974,1265,42,2024-02-11
12975,1265,43,2024-03-15
12976,1265,46,2024-12-23
12977,1265,61,2023-09-22
12978,1265,89,2023-07-19
12979,1265,98,2024-12-23
12980,1265,99,2023-06-07
12981,1266,21,2024-02-19
12982,1266,41,2025-01-15
12983,1266,42,2023-08-12
12984,1266,48,2025-02-07
12985,1266,56,2023-06-17
12986,1266,100,2023-07-13
12987,1267,21,2024-08-16
12988,1267,58,2025-04-04
12989,1267,62,2023-10-10
12990,1267,95,2024-01-02
12991,1268,33,2023-11-14
12992,1268,39,2024-04-30
12993,1268,58,2024-03-09
12994,1268,76,2023-09-18
12995,1268,90,2024-04-21
12996,1269,60,2024-09-15
12997,1269,91,2024-09-28
12998,1270,14,2024-12-04
12999,1270,39,2024-09-08
13000,1270,42,2024-11-27
13001,1270,51,2025-05-07
13002,1270,54,2025-05-06
13003,1270,85,2023-06-10
13004,1270,91,2024-02-05
13005,1271,3,2023-09-20
13006,1271,26,2024-07-02
13007,1271,41,2024-12-17
13008,1271,57,2023-07-22
13009,1271,92,2024-12-13
13010,1271,99,2024-02-23
13011,1272,4,2025-04-17
13012,1272,5,2024-07-23
13013,1272,6,2024-10-18
13014,1272,29,2024-08-12
13015,1272,43,2024-12-18
13016,1272,47,2024-10-01
13017,1272,58,2023-10-25
13018,1272,64,2024-10-04
13019,1272,78,2024-11-08
13020,1272,90,2025-03-06
13021,1272,93,2024-02-25
13022,1273,11,2024-03-10
13023,1273,23,2025-05-17
13024,1273,39,2024-08-08
13025,1273,45,2024-11-16
13026,1273,48,2025-05-13
13027,1273,54,2025-03-16
13028,1273,74,2025-05-07
13029,1273,91,2024-10-31
13030,1274,20,2025-01-03
13031,1274,26,2025-01-14
13032,1274,34,2024-03-22
13033,1274,44,2025-01-31
13034,1274,90,2024-03-06
13035,1274,93,2024-12-05
13036,1275,32,2025-05-05
13037,1275,33,2023-09-10
13038,1275,34,2025-02-28
13039,1275,57,2024-12-27
13040,1275,62,2025-05-30
13041,1275,98,2024-06-17
13042,1276,33,2025-04-04
13043,1276,38,2023-06-11
13044,1276,56,2024-07-05
13045,1276,64,2025-02-17
13046,1276,67,2023-11-25
13047,1276,74,2023-10-18
13048,1276,81,2025-04-11
13049,1276,98,2024-01-25
13050,1277,3,2024-08-29
13051,1277,8,2024-11-19
13052,1277,13,2024-12-23
13053,1277,25,2024-11-15
13054,1277,46,2025-02-19
13055,1277,49,2024-12-25
13056,1277,62,2024-08-02
13057,1277,66,2023-11-13
13058,1277,68,2023-06-08
13059,1277,69,2023-06-19
13060,1277,97,2023-09-12
13061,1278,25,2024-10-21
13062,1278,56,2023-09-21
13063,1278,66,2024-01-04
13064,1278,68,2023-08-26
13065,1278,73,2024-10-09
13066,1278,83,2024-05-06
13067,1278,85,2023-09-27
13068,1278,98,2023-08-25
13069,1279,34,2023-08-17
13070,1279,46,2025-05-21
13071,1279,65,2024-07-30
13072,1279,70,2024-08-15
13073,1280,35,2024-06-29
13074,1280,61,2023-09-23
13075,1280,96,2024-06-18
13076,1281,1,2024-01-25
13077,1281,36,2023-08-09
13078,1281,39,2024-02-10
13079,1281,46,2024-12-10
13080,1281,51,2024-02-15
13081,1281,56,2025-01-15
13082,1281,85,2025-02-10
13083,1282,10,2024-01-07
13084,1282,28,2023-12-13
13085,1282,42,2025-01-25
13086,1282,44,2023-08-03
13087,1282,59,2024-03-03
13088,1282,62,2024-11-14
13089,1282,64,2025-04-21
13090,1282,69,2025-05-30
13091,1282,91,2024-10-18
13092,1282,99,2024-02-22
13093,1283,39,2024-06-05
13094,1283,84,2023-12-06
13095,1283,94,2024-12-23
13096,1283,97,2025-01-28
13097,1283,99,2024-11-28
13098,1284,33,2024-02-03
13099,1284,34,2024-10-27
13100,1284,45,2023-07-05
13101,1284,46,2023-10-16
13102,1284,58,2024-11-23
13103,1284,63,2025-02-02
13104,1284,71,2024-01-15
13105,1284,75,2023-09-20
13106,1285,15,2024-07-03
13107,1285,24,2024-10-11
13108,1285,45,2025-02-28
13109,1285,61,2025-05-27
13110,1285,78,2024-12-11
13111,1285,88,2024-01-01
13112,1285,100,2025-04-07
13113,1286,45,2025-01-30
13114,1286,61,2023-06-08
13115,1286,86,2025-03-11
13116,1286,90,2024-11-22
13117,1287,14,2024-10-17
13118,1287,45,2023-11-28
13119,1287,60,2024-04-17
13120,1287,86,2023-06-22
13121,1287,93,2024-07-24
13122,1287,96,2024-02-23
13123,1288,29,2024-08-02
13124,1288,40,2024-12-15
13125,1288,54,2024-05-10
13126,1288,60,2024-09-01
13127,1288,71,2025-05-22
13128,1288,81,2024-07-11
13129,1288,82,2023-09-29
13130,1289,42,2024-11-15
13131,1289,69,2025-03-11
13132,1289,82,2023-12-24
13133,1290,3,2023-10-12
13134,1290,4,2024-12-22
13135,1290,6,2024-06-30
13136,1290,14,2024-10-19
13137,1290,25,2023-07-15
13138,1290,41,2025-05-05
13139,1290,48,2024-03-09
13140,1290,51,2025-04-28
13141,1290,58,2025-05-23
13142,1290,63,2023-06-06
13143,1290,82,2023-07-06
13144,1290,85,2025-04-14
13145,1290,93,2025-01-26
13146,1291,11,2024-12-30
13147,1291,16,2025-03-24
13148,1291,26,2023-09-27
13149,1291,36,2025-05-26
13150,1291,44,2024-06-22
13151,1291,59,2023-11-26
13152,1291,76,2023-08-23
13153,1291,85,2023-12-30
13154,1291,97,2023-06-23
13155,1292,16,2025-03-20
13156,1292,17,2024-09-18
13157,1292,32,2024-06-20
13158,1292,50,2023-07-02
13159,1292,53,2024-06-30
13160,1292,58,2024-08-23
13161,1292,71,2024-01-12
13162,1292,74,2023-08-03
13163,1292,90,2024-01-22
13164,1293,7,2023-10-09
13165,1293,16,2024-07-24
13166,1293,40,2025-05-01
13167,1293,52,2024-10-15
13168,1293,71,2024-02-21
13169,1293,85,2024-11-03
13170,1293,87,2024-04-06
13171,1294,6,2024-05-21
13172,1294,11,2023-11-15
13173,1294,12,2024-10-31
13174,1294,15,2024-03-21
13175,1294,21,2025-03-04
13176,1294,38,2024-05-10
13177,1294,68,2024-09-01
13178,1294,69,2024-07-01
13179,1294,72,2023-12-29
13180,1294,95,2024-05-10
13181,1294,98,2023-08-06
13182,1295,6,2023-09-28
13183,1295,36,2024-01-28
13184,1295,42,2025-01-11
13185,1295,97,2024-11-10
13186,1296,2,2025-02-08
13187,1296,20,2023-09-04
13188,1296,41,2025-03-31
13189,1296,54,2025-04-02
13190,1296,89,2024-04-24
13191,1296,91,2024-04-05
13192,1296,92,2023-12-29
13193,1297,18,2024-09-19
13194,1297,54,2025-03-17
13195,1297,57,2024-02-04
13196,1297,59,2023-09-04
13197,1297,70,2024-01-30
13198,1297,72,2023-08-06
13199,1297,77,2025-02-28
13200,1297,80,2025-03-19
13201,1297,87,2024-05-06
13202,1297,91,2024-01-29
13203,1297,96,2023-09-14
13204,1298,12,2024-11-15
13205,1298,25,2024-02-26
13206,1298,64,2023-10-16
13207,1298,67,2025-03-11
13208,1299,7,2024-05-22
13209,1299,8,2023-09-22
13210,1299,9,2023-09-16
13211,1299,15,2025-03-06
13212,1299,42,2023-08-18
13213,1299,43,2024-06-27
13214,1299,48,2025-03-09
13215,1299,54,2024-07-01
13216,1299,57,2023-09-18
13217,1299,70,2025-04-28
13218,1300,9,2025-05-01
13219,1300,13,2024-03-13
13220,1300,22,2024-01-06
13221,1300,28,2024-05-14
13222,1300,77,2023-07-06
13223,1300,95,2023-07-20
13224,1301,8,2024-07-26
13225,1301,27,2024-09-27
13226,1301,35,2023-12-01
13227,1301,43,2024-04-30
13228,1301,66,2024-06-08
13229,1301,87,2023-06-20
13230,1302,2,2024-07-27
13231,1302,57,2023-06-26
13232,1302,79,2024-11-15
13233,1302,82,2024-09-17
13234,1303,2,2024-02-03
13235,1303,14,2024-02-04
13236,1303,18,2025-03-16
13237,1303,29,2024-08-04
13238,1303,40,2023-12-03
13239,1303,43,2025-05-28
13240,1303,55,2023-12-03
13241,1303,60,2023-07-04
13242,1303,74,2024-02-10
13243,1303,86,2024-09-13
13244,1303,89,2023-08-30
13245,1303,94,2023-12-30
13246,1304,5,2024-02-27
13247,1304,11,2024-02-10
13248,1304,23,2024-02-27
13249,1304,26,2025-03-10
13250,1304,31,2024-02-16
13251,1304,35,2024-02-13
13252,1304,49,2025-01-30
13253,1304,72,2025-02-11
13254,1304,79,2023-12-31
13255,1304,98,2024-09-02
13256,1305,12,2023-10-28
13257,1305,13,2023-09-09
13258,1305,14,2024-05-17
13259,1305,34,2023-10-17
13260,1305,37,2024-05-09
13261,1305,68,2023-07-08
13262,1305,72,2025-01-04
13263,1306,5,2024-07-28
13264,1306,8,2025-05-12
13265,1306,20,2024-02-14
13266,1306,30,2024-09-21
13267,1306,31,2023-07-30
13268,1306,37,2023-10-16
13269,1306,39,2023-10-07
13270,1306,42,2025-02-12
13271,1306,49,2024-10-26
13272,1306,63,2025-01-29
13273,1306,83,2023-09-27
13274,1306,86,2024-05-22
13275,1307,13,2024-02-20
13276,1307,31,2025-05-30
13277,1307,34,2023-08-03
13278,1307,36,2024-05-27
13279,1307,91,2025-04-25
13280,1307,96,2024-08-28
13281,1308,6,2024-08-21
13282,1308,47,2023-09-28
13283,1308,78,2023-09-16
13284,1308,83,2024-11-21
13285,1308,84,2025-03-08
13286,1308,86,2025-04-02
13287,1308,91,2024-06-28
13288,1309,44,2025-02-19
13289,1309,54,2023-09-11
13290,1309,66,2024-06-05
13291,1309,78,2023-11-10
13292,1309,95,2024-08-16
13293,1309,98,2025-05-03
13294,1310,25,2023-08-20
13295,1310,32,2023-12-04
13296,1310,34,2023-11-14
13297,1310,37,2025-03-20
13298,1310,44,2024-05-03
13299,1310,72,2024-04-08
13300,1310,74,2024-11-28
13301,1311,17,2025-05-04
13302,1311,18,2023-08-31
13303,1311,23,2025-01-31
13304,1311,33,2023-09-28
13305,1311,39,2023-06-25
13306,1311,52,2023-07-24
13307,1311,57,2023-11-27
13308,1311,66,2024-11-22
13309,1312,2,2024-08-01
13310,1312,21,2023-10-09
13311,1312,31,2024-10-17
13312,1312,62,2024-04-17
13313,1312,67,2024-03-19
13314,1313,6,2023-08-16
13315,1313,25,2024-09-05
13316,1313,46,2024-01-21
13317,1313,48,2023-07-26
13318,1313,74,2024-06-01
13319,1313,76,2024-02-28
13320,1314,7,2023-07-06
13321,1314,11,2023-12-27
13322,1314,26,2025-04-14
13323,1314,59,2024-04-18
13324,1314,61,2024-01-30
13325,1314,62,2025-05-04
13326,1314,69,2024-10-26
13327,1314,96,2025-05-11
13328,1315,10,2023-12-17
13329,1315,28,2024-03-02
13330,1315,31,2025-05-09
13331,1315,34,2023-07-02
13332,1315,46,2023-12-21
13333,1315,60,2025-03-12
13334,1315,64,2024-02-19
13335,1316,16,2024-11-24
13336,1316,25,2025-01-16
13337,1316,30,2024-07-08
13338,1316,35,2024-04-24
13339,1316,37,2023-11-18
13340,1316,52,2023-09-28
13341,1316,75,2023-07-13
13342,1317,1,2025-03-06
13343,1317,12,2024-12-01
13344,1317,14,2024-02-17
13345,1317,27,2023-06-13
13346,1317,37,2024-06-14
13347,1317,45,2024-04-19
13348,1317,50,2023-08-29
13349,1317,53,2024-04-17
13350,1317,64,2024-05-24
13351,1317,75,2023-09-07
13352,1317,81,2024-11-12
13353,1317,82,2023-09-27
13354,1317,91,2023-10-15
13355,1318,4,2023-10-26
13356,1318,14,2023-06-04
13357,1318,19,2023-09-28
13358,1318,20,2023-12-20
13359,1318,37,2024-03-16
13360,1318,71,2024-12-26
13361,1318,78,2024-05-04
13362,1318,81,2024-02-21
13363,1318,90,2024-10-01
13364,1319,41,2024-12-27
13365,1319,66,2024-12-30
13366,1319,80,2025-04-02
13367,1319,89,2023-07-08
13368,1319,93,2024-03-30
13369,1319,97,2024-07-08
13370,1319,100,2023-12-20
13371,1320,20,2024-04-16
13372,1320,31,2024-05-23
13373,1320,36,2023-10-12
13374,1320,39,2024-09-30
13375,1320,40,2024-10-11
13376,1320,54,2023-10-03
13377,1320,57,2023-08-29
13378,1320,73,2024-10-19
13379,1320,81,2023-09-17
13380,1320,88,2025-04-05
13381,1320,90,2023-10-02
13382,1321,1,2023-07-30
13383,1321,13,2025-04-13
13384,1321,22,2024-01-10
13385,1321,27,2024-07-05
13386,1321,28,2025-04-29
13387,1321,74,2025-02-13
13388,1321,82,2024-03-19
13389,1321,84,2024-06-19
13390,1322,36,2023-11-29
13391,1322,57,2023-11-05
13392,1322,63,2024-12-05
13393,1322,72,2025-05-25
13394,1322,80,2024-12-22
13395,1322,87,2023-11-02
13396,1322,94,2023-08-21
13397,1322,96,2024-06-04
13398,1323,8,2025-02-19
13399,1323,14,2024-04-26
13400,1323,18,2024-07-30
13401,1323,19,2024-09-30
13402,1323,35,2023-12-13
13403,1323,40,2023-08-02
13404,1323,51,2024-12-18
13405,1323,61,2024-01-19
13406,1323,65,2024-11-29
13407,1323,92,2024-07-11
13408,1324,5,2025-01-22
13409,1324,47,2024-12-10
13410,1324,55,2023-06-14
13411,1324,77,2024-07-18
13412,1325,1,2024-02-27
13413,1325,5,2024-02-03
13414,1325,7,2025-02-01
13415,1325,29,2024-02-06
13416,1325,32,2024-10-08
13417,1325,42,2024-09-16
