log_id,student_id,course_id,activity_type,timestamp,duration_min
9096,1436,78,Video,2024-01-13 06:56:16,65
9097,998,92,Reading,2024-04-18 16:17:20,72
9098,978,42,Quiz,2024-01-23 23:31:12,21
9099,786,15,Reading,2025-05-13 01:49:44,86
9100,295,24,Assignment,2025-02-07 12:15:14,113
9101,175,43,Reading,2024-01-03 18:27:18,53
9102,614,33,Assignment,2023-07-15 20:32:18,70
9103,422,81,Quiz,2024-12-17 04:16:27,69
9104,170,51,Discussion,2024-05-16 20:25:59,79
9105,1401,96,Quiz,2023-10-23 01:25:26,45
9106,1493,44,Video,2023-08-11 07:12:40,57
9107,844,71,Discussion,2024-05-10 16:55:28,84
9108,640,79,Assignment,2025-05-14 19:30:58,1
9109,919,1,Video,2024-04-07 09:22:30,102
9110,275,69,Discussion,2024-07-27 10:04:19,22
9111,369,37,Discussion,2024-09-07 14:40:55,103
9112,310,40,Reading,2025-01-11 19:23:34,104
9113,996,94,Reading,2024-10-02 06:09:47,78
9114,448,36,Quiz,2025-02-19 17:48:37,7
9115,1015,32,Quiz,2024-05-26 12:23:58,48
9116,1425,92,Quiz,2025-03-26 08:28:13,80
9117,701,11,Assignment,2024-01-27 19:14:53,42
9118,879,69,Video,2024-11-26 02:52:48,49
9119,531,74,Quiz,2025-03-05 15:45:55,12
9120,1248,73,Assignment,2024-06-18 12:01:15,38
9121,1086,27,Quiz,2024-04-19 00:32:23,43
9122,1432,21,Video,2024-04-26 03:04:14,47
9123,752,85,Quiz,2025-04-12 09:54:51,108
9124,939,39,Quiz,2025-02-10 09:26:55,10
9125,45,14,Discussion,2023-07-08 18:46:50,102
9126,749,33,Discussion,2024-02-14 19:02:25,98
9127,1350,72,Assignment,2025-04-15 08:27:28,51
9128,498,28,Reading,2024-01-15 08:27:48,90
9129,969,87,Reading,2023-09-20 15:07:09,38
9130,1047,37,Video,2024-11-12 03:46:14,63
9131,942,44,Video,2024-10-25 07:04:56,113
9132,1306,5,Assignment,2024-07-28 10:10:23,66
9133,617,94,Video,2023-08-21 06:47:50,110
9134,1470,5,Reading,2024-06-01 20:07:18,84
9135,11,96,Reading,2024-12-11 13:07:14,60
9136,669,30,Video,2023-08-07 16:29:00,10
9137,785,76,Assignment,2023-06-05 20:57:43,61
9138,1409,29,Video,2023-07-14 23:09:23,20
9139,1317,50,Assignment,2023-08-29 20:27:51,53
9140,77,46,Quiz,2023-11-24 14:58:23,102
9141,749,36,Reading,2023-06-26 12:53:13,61
9142,1012,13,Discussion,2024-11-03 20:35:34,20
9143,109,21,Video,2024-09-14 22:44:57,20
9144,1102,39,Discussion,2024-07-02 06:31:03,45
9145,60,56,Reading,2023-10-19 05:03:31,79
9146,433,69,Video,2025-03-29 14:59:11,57
9147,821,99,Discussion,2024-05-22 03:26:47,95
9148,44,6,Reading,2024-08-05 00:38:08,54
9149,519,3,Assignment,2023-09-29 17:39:55,93
9150,1168,67,Assignment,2023-09-08 15:37:12,58
9151,1152,15,Discussion,2024-09-20 13:20:26,64
9152,281,16,Assignment,2023-07-04 03:27:08,65
9153,352,90,Reading,2023-11-15 04:29:14,77
9154,212,40,Reading,2024-05-22 10:49:18,20
9155,10,32,Reading,2023-11-21 18:48:20,75
9156,604,88,Discussion,2023-08-24 23:13:28,2
9157,479,9,Assignment,2023-10-02 02:12:53,59
9158,328,34,Assignment,2024-05-12 14:48:42,5
9159,468,59,Quiz,2024-10-28 23:49:16,33
9160,1323,14,Assignment,2024-04-26 18:36:22,39
9161,1024,70,Assignment,2024-04-18 00:50:40,75
9162,292,52,Quiz,2023-11-25 10:48:32,24
9163,48,96,Reading,2025-04-15 04:29:40,44
9164,965,14,Quiz,2023-06-23 05:28:44,28
9165,190,43,Video,2023-06-27 01:49:27,120
9166,238,53,Assignment,2024-01-18 11:12:52,51
9167,135,59,Video,2025-03-11 08:36:23,8
9168,1468,34,Quiz,2023-12-10 07:31:55,21
9169,785,59,Video,2024-11-16 02:07:46,70
9170,778,35,Discussion,2025-05-12 14:24:29,103
9171,838,86,Assignment,2024-07-05 04:35:23,49
9172,782,58,Discussion,2025-03-22 21:09:27,57
9173,182,51,Assignment,2023-11-12 07:56:44,5
9174,922,22,Discussion,2025-01-25 10:33:32,107
9175,1123,46,Video,2024-06-13 02:05:13,26
9176,958,96,Assignment,2023-09-15 04:01:37,55
9177,468,1,Quiz,2025-03-01 21:58:55,24
9178,1395,41,Video,2025-01-13 22:45:26,75
9179,1136,83,Quiz,2024-07-21 01:18:00,78
9180,216,54,Discussion,2025-04-04 23:25:18,111
9181,1314,61,Discussion,2024-01-30 19:14:50,21
9182,1306,83,Quiz,2023-09-27 18:20:25,90
9183,1221,58,Reading,2023-11-29 17:30:55,81
9184,958,47,Discussion,2024-02-10 10:19:34,5
9185,320,4,Reading,2023-07-16 07:51:19,17
9186,260,42,Reading,2025-02-25 12:10:49,8
9187,1248,11,Reading,2023-08-05 11:27:30,55
9188,154,28,Assignment,2023-10-30 10:48:36,18
9189,1048,64,Video,2024-02-10 21:36:51,43
9190,1446,18,Video,2024-12-10 00:08:25,58
9191,1276,64,Quiz,2025-02-17 04:14:31,49
9192,453,63,Video,2023-09-10 13:02:53,116
9193,110,14,Assignment,2024-11-14 16:41:32,107
9194,579,39,Discussion,2024-08-20 18:15:52,94
9195,1411,48,Quiz,2023-06-07 06:35:01,95
9196,646,9,Assignment,2024-03-12 01:46:55,119
9197,877,22,Video,2023-11-04 08:04:39,63
9198,748,7,Assignment,2024-10-06 06:07:58,110
9199,717,74,Quiz,2025-05-10 16:42:23,50
9200,499,43,Discussion,2024-05-20 04:58:04,15
9201,1342,83,Assignment,2023-10-15 02:29:42,41
9202,1030,44,Video,2023-06-09 02:11:00,102
9203,366,54,Discussion,2024-09-04 02:32:31,109
9204,1500,45,Discussion,2023-07-02 19:25:19,38
9205,1011,51,Reading,2023-11-29 07:07:23,42
9206,62,29,Quiz,2025-02-23 09:22:51,111
9207,1100,52,Quiz,2024-09-05 13:05:34,3
9208,505,51,Discussion,2023-09-14 23:01:10,61
9209,977,55,Discussion,2023-07-22 03:22:31,39
9210,586,84,Discussion,2024-05-22 00:51:26,13
9211,1222,40,Reading,2023-09-22 10:59:00,94
9212,849,17,Discussion,2024-05-08 00:43:01,12
9213,20,14,Reading,2025-01-03 01:54:03,39
9214,694,42,Assignment,2024-12-28 13:06:58,106
9215,977,45,Quiz,2023-11-25 07:17:53,107
9216,737,97,Discussion,2023-07-27 13:35:52,26
9217,594,90,Discussion,2023-12-26 07:34:27,73
9218,525,68,Quiz,2023-06-27 23:19:08,73
9219,672,50,Quiz,2024-03-05 02:49:19,87
9220,1199,13,Discussion,2024-08-20 22:25:12,49
9221,889,54,Quiz,2023-08-29 21:36:08,26
9222,924,71,Quiz,2024-12-02 21:32:07,57
9223,135,74,Assignment,2024-10-16 14:50:37,25
9224,18,33,Reading,2024-04-03 13:33:20,24
9225,1114,50,Assignment,2024-07-07 05:44:23,67
9226,203,26,Assignment,2024-12-10 03:01:30,30
9227,70,36,Quiz,2023-06-09 09:39:55,55
9228,1035,60,Video,2025-01-14 16:04:38,59
9229,1152,22,Quiz,2024-06-14 17:36:54,77
9230,1362,66,Video,2025-05-07 03:00:09,86
9231,1255,35,Video,2025-02-17 06:46:12,85
9232,816,12,Assignment,2024-10-27 01:19:14,118
9233,303,89,Video,2023-12-20 09:00:15,25
9234,155,60,Discussion,2023-11-23 00:15:33,53
9235,1035,25,Assignment,2024-04-24 06:51:39,102
9236,933,26,Video,2024-04-05 17:17:16,56
9237,757,77,Quiz,2023-10-17 05:13:36,113
9238,574,82,Reading,2023-12-22 00:17:22,81
9239,1416,59,Reading,2023-12-14 07:48:59,99
9240,838,54,Reading,2024-09-12 21:00:58,119
9241,775,78,Discussion,2023-08-08 12:37:53,34
9242,776,42,Discussion,2023-08-10 01:14:28,52
9243,1311,57,Video,2023-11-27 15:50:54,21
9244,118,17,Quiz,2024-09-14 11:52:55,9
9245,1291,36,Reading,2025-05-26 23:08:57,12
9246,1409,11,Video,2024-06-07 10:08:36,85
9247,402,19,Discussion,2023-12-11 12:07:38,70
9248,102,66,Reading,2024-07-08 09:14:55,69
9249,520,88,Assignment,2023-10-28 02:22:23,75
9250,1140,73,Assignment,2024-12-05 10:39:58,99
9251,490,47,Discussion,2023-12-28 13:44:01,59
9252,1175,7,Assignment,2023-08-01 15:23:56,102
9253,956,1,Video,2024-04-07 15:14:35,118
9254,1100,4,Discussion,2025-03-17 07:23:38,20
9255,922,13,Assignment,2024-05-06 02:44:38,105
9256,1018,58,Assignment,2024-04-07 03:30:22,57
9257,498,8,Video,2024-03-30 03:43:44,110
9258,384,88,Quiz,2025-02-07 16:32:07,102
9259,1278,25,Reading,2024-10-21 18:04:17,107
9260,209,61,Assignment,2024-09-21 19:14:11,115
9261,1449,79,Discussion,2025-02-01 21:06:00,87
9262,738,27,Quiz,2023-09-02 11:26:37,53
9263,15,30,Reading,2024-05-07 02:18:13,106
9264,1003,72,Quiz,2023-06-21 20:49:29,111
9265,989,5,Assignment,2023-09-03 01:04:38,39
9266,1384,52,Assignment,2024-06-04 08:34:45,38
9267,687,27,Assignment,2023-08-31 02:48:11,78
9268,977,34,Quiz,2025-02-17 11:19:22,98
9269,114,32,Video,2025-02-27 08:11:49,2
9270,190,44,Video,2025-05-11 10:19:28,105
9271,786,41,Quiz,2024-08-29 17:44:44,78
9272,1029,61,Quiz,2024-05-04 00:18:54,56
9273,29,27,Discussion,2024-08-04 11:57:44,33
9274,960,10,Video,2024-11-17 05:51:12,53
9275,559,43,Video,2024-06-29 06:50:15,44
9276,167,95,Assignment,2024-07-31 03:42:54,11
9277,1314,96,Assignment,2025-05-11 09:51:52,41
9278,552,77,Reading,2024-03-12 15:54:30,67
9279,628,60,Video,2024-02-11 20:12:30,97
9280,340,35,Assignment,2023-10-20 05:44:55,35
9281,565,84,Quiz,2023-12-04 12:19:53,97
9282,1420,36,Reading,2023-08-12 01:28:40,104
9283,576,1,Assignment,2023-08-23 21:41:31,79
9284,273,46,Discussion,2023-08-15 00:55:59,53
9285,1096,47,Discussion,2023-11-27 09:41:20,9
9286,668,90,Discussion,2025-02-09 23:41:33,107
9287,214,87,Assignment,2024-06-12 05:03:13,8
9288,506,89,Video,2024-03-25 09:45:25,7
9289,430,20,Assignment,2024-12-02 16:48:55,33
9290,109,75,Quiz,2024-12-07 02:35:13,64
9291,1011,50,Assignment,2023-12-31 22:05:14,61
9292,585,94,Quiz,2024-05-21 11:41:01,5
9293,1266,42,Video,2023-08-12 10:27:23,111
9294,1356,29,Assignment,2025-04-19 22:21:48,49
9295,1178,85,Video,2024-05-31 03:31:57,58
9296,885,9,Video,2025-02-13 03:38:17,33
9297,197,72,Video,2023-10-15 13:48:52,116
9298,926,7,Assignment,2023-09-01 08:20:55,103
9299,134,44,Assignment,2025-02-08 16:08:17,80
9300,637,39,Video,2023-08-22 02:31:19,27
9301,264,22,Quiz,2023-08-12 08:02:47,8
9302,117,64,Assignment,2024-08-02 06:57:02,79
9303,145,49,Video,2024-03-27 21:14:30,91
9304,1382,52,Video,2024-10-25 13:03:37,66
9305,1266,48,Quiz,2025-02-07 07:51:29,54
9306,912,35,Discussion,2023-11-20 12:44:13,64
9307,1387,4,Video,2023-11-05 20:18:18,101
9308,32,31,Quiz,2024-09-22 21:22:31,3
9309,1498,51,Assignment,2024-05-12 16:13:59,120
9310,727,88,Video,2023-12-21 22:21:19,17
9311,937,50,Discussion,2024-04-22 13:06:09,41
9312,1001,18,Discussion,2023-07-07 21:26:14,89
9313,1012,36,Discussion,2023-07-18 22:12:08,106
9314,535,55,Reading,2024-12-04 16:01:53,14
9315,1252,22,Reading,2024-05-30 11:36:56,105
9316,1394,34,Video,2023-10-17 14:55:52,18
9317,729,91,Reading,2023-08-03 07:18:38,4
9318,77,13,Quiz,2024-07-19 04:18:07,100
9319,1180,39,Reading,2024-04-13 15:22:32,73
9320,1100,53,Discussion,2024-02-26 12:22:50,74
9321,1434,16,Reading,2024-10-05 11:22:04,77
9322,1136,76,Video,2024-04-01 19:02:44,5
9323,1219,76,Video,2023-11-10 08:02:14,89
9324,417,81,Video,2025-01-05 18:08:20,27
9325,318,5,Assignment,2024-02-23 09:19:12,10
9326,908,67,Reading,2023-12-08 09:31:09,7
9327,352,63,Discussion,2024-08-04 20:06:01,24
9328,1466,82,Video,2024-03-12 14:06:02,97
9329,1011,36,Quiz,2023-10-09 07:41:02,68
9330,525,60,Assignment,2025-05-08 08:12:00,114
9331,1255,83,Reading,2025-05-16 12:23:24,107
9332,265,86,Reading,2024-10-25 03:22:32,61
9333,335,45,Assignment,2024-08-14 19:13:00,69
9334,248,25,Reading,2025-03-19 04:04:25,109
9335,1374,19,Quiz,2025-02-13 08:47:19,44
9336,26,25,Quiz,2024-04-21 16:55:40,59
9337,97,24,Reading,2023-07-22 06:22:47,112
9338,832,48,Discussion,2024-10-26 01:37:35,75
9339,676,25,Quiz,2024-10-22 02:45:12,18
9340,517,21,Reading,2023-10-23 14:46:43,82
9341,643,94,Discussion,2023-10-05 14:52:54,111
9342,28,80,Assignment,2025-02-22 14:11:54,39
9343,1165,67,Discussion,2024-11-22 08:15:15,62
9344,737,32,Discussion,2024-10-04 20:03:36,9
9345,876,58,Quiz,2024-02-25 21:25:21,93
9346,724,72,Assignment,2024-04-06 02:22:27,84
9347,258,25,Discussion,2025-04-10 09:07:08,41
9348,175,65,Quiz,2024-04-26 15:39:36,25
9349,1260,71,Discussion,2024-03-28 07:04:54,116
9350,420,78,Reading,2025-02-15 20:43:14,102
9351,407,29,Reading,2024-12-18 10:27:36,89
9352,868,55,Quiz,2025-02-26 01:08:31,34
9353,529,14,Discussion,2024-11-22 22:59:28,67
9354,1493,17,Reading,2024-02-02 14:32:54,25
9355,658,13,Quiz,2024-01-09 21:09:31,95
9356,525,62,Discussion,2024-04-28 11:00:21,83
9357,1388,74,Discussion,2025-01-23 16:50:23,48
9358,1033,81,Reading,2024-05-18 08:27:00,92
9359,1322,96,Assignment,2024-06-04 03:45:49,27
9360,308,85,Quiz,2025-05-22 20:58:52,4
9361,1008,84,Quiz,2023-10-24 14:27:39,120
9362,825,10,Video,2024-12-11 18:20:47,95
9363,1070,30,Video,2023-06-27 23:07:47,6
9364,730,25,Reading,2024-08-13 21:12:04,23
9365,239,16,Assignment,2023-07-03 08:00:17,61
9366,8,26,Reading,2024-06-06 04:52:06,40
9367,1068,59,Assignment,2024-05-18 20:02:48,47
9368,184,49,Quiz,2025-01-25 20:31:20,42
9369,19,50,Video,2023-07-25 20:23:08,85
9370,1,34,Assignment,2025-05-26 07:41:08,66
9371,1137,54,Reading,2024-09-09 01:00:12,14
9372,1057,36,Assignment,2024-07-10 11:01:03,12
9373,977,53,Reading,2023-10-04 11:21:15,29
9374,683,93,Quiz,2024-01-08 23:02:26,86
9375,1061,83,Quiz,2025-04-05 04:04:20,89
9376,640,71,Video,2024-01-05 04:30:44,20
9377,799,56,Video,2025-05-24 00:03:11,79
9378,1035,73,Assignment,2023-06-22 09:52:51,32
9379,762,88,Assignment,2024-05-07 18:18:36,4
9380,617,77,Reading,2023-06-23 08:08:30,57
9381,295,16,Assignment,2025-05-05 20:09:40,82
9382,301,53,Quiz,2025-02-19 22:11:44,36
9383,375,46,Quiz,2023-12-26 18:14:32,15
9384,62,67,Reading,2023-07-18 03:22:25,2
9385,1327,39,Reading,2023-10-31 18:32:42,72
9386,1328,9,Quiz,2023-11-18 10:55:57,67
9387,464,84,Assignment,2024-11-24 23:23:17,98
9388,1262,79,Video,2024-05-07 02:12:59,51
9389,1363,35,Assignment,2025-04-06 08:17:00,5
9390,202,18,Reading,2023-06-25 10:11:29,73
9391,1355,40,Reading,2024-04-10 15:15:54,110
9392,1181,14,Reading,2024-09-04 15:58:45,106
9393,195,28,Assignment,2023-10-14 22:31:29,6
9394,426,97,Discussion,2023-08-10 20:58:45,88
9395,450,24,Quiz,2025-02-07 16:58:34,25
9396,1268,58,Assignment,2024-03-09 06:37:45,64
9397,116,4,Quiz,2025-02-21 08:09:07,59
9398,1435,25,Assignment,2023-08-25 06:53:53,22
9399,457,28,Reading,2025-05-24 01:01:54,67
9400,161,53,Video,2024-03-28 06:52:59,22
9401,69,2,Quiz,2023-06-28 06:26:07,86
9402,1356,50,Discussion,2024-12-16 06:48:07,103
9403,941,92,Quiz,2024-11-29 22:57:11,51
9404,1436,62,Reading,2024-11-03 05:30:04,81
9405,114,53,Assignment,2025-03-30 05:56:56,30
9406,1485,51,Video,2023-10-23 04:26:12,100
9407,517,9,Quiz,2024-05-26 22:04:51,98
9408,1392,25,Video,2024-01-20 15:10:37,27
9409,1216,20,Quiz,2023-07-22 00:53:52,78
9410,1199,40,Reading,2025-03-27 15:09:13,49
9411,66,30,Discussion,2024-10-08 23:17:27,40
9412,681,80,Reading,2025-03-22 09:46:56,96
9413,571,47,Quiz,2024-03-04 00:41:47,88
9414,1458,72,Reading,2024-11-27 23:21:33,106
9415,782,23,Assignment,2024-01-29 03:38:36,56
9416,105,33,Assignment,2023-12-14 01:19:39,88
9417,121,26,Quiz,2024-12-05 01:41:16,20
9418,129,6,Discussion,2024-02-05 07:58:03,3
9419,1106,2,Quiz,2024-07-03 20:27:36,22
9420,779,31,Discussion,2024-11-02 11:16:09,22
9421,1197,54,Reading,2024-04-07 14:22:10,10
9422,1391,58,Reading,2025-02-13 16:06:09,7
9423,923,62,Reading,2025-03-17 20:02:33,56
9424,350,50,Video,2024-06-07 21:17:37,56
9425,1316,75,Discussion,2023-07-13 15:24:39,101
9426,953,8,Quiz,2024-12-03 02:58:09,22
9427,359,89,Reading,2023-11-18 09:32:50,54
9428,1006,86,Quiz,2025-04-18 12:22:37,81
9429,354,86,Discussion,2024-04-07 19:39:25,45
9430,111,36,Quiz,2025-02-21 11:07:56,56
9431,1466,59,Quiz,2024-01-24 04:46:36,34
9432,1196,24,Discussion,2024-03-24 09:16:05,113
9433,148,92,Assignment,2024-06-22 16:25:31,3
9434,995,42,Quiz,2025-03-06 00:19:35,24
9435,1185,84,Assignment,2025-05-15 09:35:24,36
9436,555,42,Assignment,2023-06-21 17:44:03,75
9437,1152,99,Video,2024-01-25 09:22:33,91
9438,798,89,Reading,2023-07-30 11:39:08,79
9439,420,60,Assignment,2024-12-07 20:57:13,87
9440,1009,37,Discussion,2023-06-03 01:34:39,51
9441,1174,47,Assignment,2023-12-07 11:49:08,105
9442,80,49,Reading,2024-05-26 19:58:26,45
9443,544,11,Discussion,2024-10-18 11:05:45,99
9444,671,15,Assignment,2024-07-01 19:11:41,35
9445,1183,22,Discussion,2025-01-19 03:39:22,14
9446,468,84,Reading,2024-11-29 23:40:27,58
9447,992,70,Assignment,2023-12-12 12:24:08,120
9448,1248,65,Quiz,2025-01-22 03:19:58,14
9449,262,53,Reading,2025-02-05 12:52:44,98
9450,1439,68,Reading,2023-11-14 16:52:06,16
9451,1498,62,Reading,2023-09-30 04:38:15,68
9452,1195,87,Quiz,2025-04-03 20:41:01,4
9453,1266,56,Discussion,2024-09-05 08:31:50,51
9454,1386,19,Assignment,2024-02-13 23:24:16,12
9455,360,76,Quiz,2024-03-23 10:47:59,27
9456,108,48,Video,2024-06-21 16:47:59,113
9457,50,42,Reading,2024-12-29 12:07:26,2
9458,1352,43,Assignment,2023-11-07 21:28:20,95
9459,1389,46,Quiz,2024-01-16 04:59:02,24
9460,953,75,Assignment,2024-04-29 15:57:49,18
9461,1172,5,Quiz,2023-08-09 07:38:30,80
9462,373,86,Reading,2023-07-02 11:12:35,66
9463,680,43,Quiz,2025-02-10 05:30:34,64
9464,64,50,Discussion,2023-06-13 22:02:39,114
9465,625,89,Quiz,2023-09-20 12:24:39,76
9466,1062,23,Assignment,2023-08-03 00:55:38,19
9467,1322,36,Reading,2023-11-29 19:13:38,25
9468,784,45,Quiz,2024-02-10 06:18:32,66
9469,634,46,Reading,2024-02-14 21:46:51,88
9470,1121,94,Quiz,2023-11-14 17:49:25,23
9471,1161,1,Reading,2023-06-18 16:54:27,42
9472,952,91,Video,2025-04-06 16:15:18,74
9473,892,29,Reading,2025-01-10 12:17:54,23
9474,167,13,Discussion,2023-08-25 12:47:22,8
9475,738,22,Quiz,2023-10-28 13:27:00,68
9476,75,67,Quiz,2023-08-20 18:12:52,62
9477,648,53,Video,2023-06-26 00:26:20,34
9478,56,49,Discussion,2025-03-28 05:07:18,46
9479,565,93,Assignment,2024-10-16 20:03:50,120
9480,346,39,Reading,2025-04-11 02:42:59,26
9481,909,4,Video,2024-03-25 01:52:57,55
9482,941,26,Quiz,2024-06-12 02:37:47,88
9483,389,60,Quiz,2024-09-21 15:32:26,3
9484,442,50,Assignment,2024-09-26 11:50:23,44
9485,723,97,Quiz,2025-02-03 11:34:47,41
9486,541,19,Reading,2025-02-16 14:49:29,91
9487,697,53,Reading,2024-01-30 19:53:33,3
9488,1299,43,Assignment,2024-06-27 07:03:29,107
9489,132,56,Discussion,2023-09-23 11:22:37,29
9490,846,32,Video,2024-06-07 23:33:18,100
9491,397,55,Discussion,2025-04-28 03:29:31,32
9492,759,14,Quiz,2025-05-18 08:26:05,80
9493,1276,81,Reading,2025-04-11 19:21:59,113
9494,200,12,Discussion,2024-07-30 10:51:00,120
9495,999,11,Quiz,2024-03-29 09:15:16,46
9496,204,3,Video,2024-02-09 16:46:18,70
9497,491,80,Assignment,2024-04-12 22:41:28,35
9498,946,71,Video,2024-01-19 12:47:35,40
9499,719,65,Discussion,2024-12-10 23:17:13,116
9500,890,86,Video,2023-07-29 23:11:46,15
9501,582,79,Quiz,2024-03-12 11:57:16,96
9502,339,44,Assignment,2025-02-05 13:51:23,82
9503,887,66,Discussion,2024-02-13 18:48:14,14
9504,102,12,Assignment,2024-06-13 13:34:41,112
9505,884,96,Video,2024-04-16 16:56:48,53
9506,1430,35,Video,2023-06-20 07:15:26,110
9507,1488,22,Reading,2024-05-09 13:22:49,107
9508,1233,29,Video,2023-07-31 08:32:23,82
9509,116,98,Video,2023-10-16 19:54:53,32
9510,845,29,Discussion,2024-10-01 14:08:18,71
9511,193,79,Reading,2023-07-24 10:24:10,111
9512,327,50,Video,2024-10-10 03:59:20,20
9513,864,81,Video,2024-09-16 20:21:04,86
9514,915,88,Video,2024-12-10 22:15:28,28
9515,851,56,Discussion,2023-09-11 05:32:41,89
9516,1310,25,Assignment,2023-08-20 21:31:12,36
9517,398,98,Discussion,2024-02-17 05:04:55,87
9518,768,61,Assignment,2023-06-06 15:36:23,21
9519,1026,67,Discussion,2024-05-29 01:37:22,102
9520,1217,76,Video,2024-12-31 08:21:18,92
9521,1265,21,Video,2024-03-19 02:59:21,42
9522,861,81,Discussion,2024-07-07 23:24:55,67
9523,1301,59,Assignment,2024-04-03 03:57:37,108
9524,1097,92,Assignment,2024-09-19 04:28:51,15
9525,347,22,Reading,2023-06-28 19:31:40,49
9526,35,72,Quiz,2024-07-24 17:17:34,68
9527,1,27,Assignment,2024-08-09 18:53:09,103
9528,563,13,Reading,2025-04-15 08:08:00,20
9529,968,53,Reading,2023-10-16 10:09:06,85
9530,165,9,Reading,2023-07-16 11:24:52,114
9531,400,30,Video,2023-12-18 14:09:01,33
9532,1377,14,Reading,2024-02-21 12:17:11,100
9533,709,30,Reading,2025-01-24 06:47:06,83
9534,1386,1,Assignment,2024-04-17 05:20:33,90
9535,527,5,Assignment,2024-02-03 22:18:27,82
9536,764,61,Discussion,2024-03-30 19:26:05,105
9537,311,31,Video,2023-06-06 22:46:48,66
9538,560,31,Quiz,2025-01-03 10:43:52,52
9539,916,98,Discussion,2024-07-10 22:43:54,21
9540,642,89,Reading,2024-10-27 01:59:06,31
9541,508,86,Reading,2024-07-27 10:43:28,12
9542,38,23,Reading,2024-07-15 15:52:07,84
9543,432,51,Discussion,2025-05-07 11:38:13,107
9544,693,61,Assignment,2025-01-21 03:45:27,73
9545,1292,90,Quiz,2024-01-22 13:55:24,113
9546,1161,89,Discussion,2023-11-25 13:00:41,39
9547,249,61,Assignment,2024-05-09 20:36:25,43
9548,1166,99,Assignment,2025-01-23 16:28:21,23
9549,1327,69,Reading,2024-12-28 08:48:48,16
9550,1094,45,Reading,2024-08-20 16:35:31,1
9551,1077,85,Assignment,2024-03-27 20:06:17,19
9552,1289,82,Assignment,2023-12-24 23:36:49,60
9553,669,48,Assignment,2024-11-28 19:31:33,102
9554,1089,56,Reading,2025-04-24 22:09:05,40
9555,1259,22,Quiz,2024-06-01 18:17:09,9
9556,480,17,Video,2024-11-24 19:33:52,54
9557,1210,3,Discussion,2025-02-18 02:59:57,35
9558,1485,88,Discussion,2024-01-18 14:58:57,110
9559,494,36,Discussion,2025-04-02 17:11:35,95
9560,461,46,Quiz,2024-01-15 16:19:59,42
9561,1416,24,Reading,2023-12-06 11:11:49,93
9562,1,10,Quiz,2023-08-29 20:51:12,52
9563,1052,88,Discussion,2024-04-20 21:02:24,21
9564,1344,35,Assignment,2023-12-07 16:52:06,39
9565,444,96,Video,2025-02-22 14:32:05,51
9566,65,89,Discussion,2024-08-05 07:46:46,79
9567,925,77,Discussion,2024-04-03 21:10:02,53
9568,250,25,Discussion,2024-08-20 11:29:09,112
9569,1445,17,Assignment,2025-03-03 16:20:07,60
9570,406,51,Quiz,2024-04-04 13:18:17,82
9571,1432,50,Video,2025-03-11 08:47:01,42
9572,1320,54,Reading,2023-10-03 20:33:17,58
9573,256,98,Reading,2025-05-13 08:43:04,1
9574,536,41,Assignment,2024-12-12 17:33:34,72
9575,403,4,Discussion,2023-06-21 16:53:28,120
9576,651,91,Assignment,2024-06-08 08:39:47,100
9577,1150,88,Quiz,2024-11-16 04:17:27,42
9578,1253,44,Assignment,2023-11-22 03:06:59,15
9579,686,15,Quiz,2024-11-24 08:43:02,104
9580,756,86,Reading,2024-06-28 20:10:00,78
9581,827,68,Quiz,2023-09-24 17:19:40,52
9582,1156,75,Assignment,2024-06-13 04:09:10,21
9583,681,69,Reading,2024-01-18 03:23:01,119
9584,590,78,Quiz,2024-02-28 05:01:53,102
9585,333,66,Discussion,2024-11-06 09:26:26,52
9586,51,60,Reading,2023-07-04 12:41:35,115
9587,1316,75,Reading,2024-04-19 20:13:59,45
9588,503,93,Video,2025-05-11 06:02:27,63
9589,1330,63,Quiz,2024-09-25 09:21:19,71
9590,1100,77,Reading,2024-11-14 16:01:19,48
9591,168,77,Video,2023-09-04 02:42:02,90
9592,692,61,Assignment,2023-11-30 09:27:45,37
9593,698,74,Reading,2023-11-17 11:26:29,117
9594,211,2,Video,2023-10-05 11:38:57,80
9595,700,83,Discussion,2023-06-23 16:19:00,36
9596,908,100,Assignment,2023-09-23 21:35:56,9
9597,22,89,Assignment,2024-06-28 07:07:28,3
9598,226,1,Discussion,2025-01-23 19:54:25,11
9599,213,1,Quiz,2024-11-07 08:47:50,55
9600,1288,82,Discussion,2023-09-29 16:01:46,69
9601,214,46,Quiz,2025-01-01 07:46:59,48
9602,1240,18,Assignment,2024-06-06 11:10:15,101
9603,1112,90,Reading,2023-11-29 17:27:54,51
9604,1306,30,Discussion,2024-09-21 14:15:19,47
9605,738,70,Reading,2024-05-21 08:32:58,44
9606,1312,31,Discussion,2024-10-17 16:34:57,75
9607,1052,69,Video,2024-05-10 09:56:51,58
9608,215,70,Quiz,2024-08-11 03:50:23,77
9609,1364,99,Video,2025-02-28 09:57:19,68
9610,925,90,Assignment,2024-03-01 14:21:57,55
9611,1416,72,Discussion,2024-05-08 14:32:09,15
9612,1060,57,Assignment,2024-07-17 10:59:00,40
9613,1114,83,Reading,2024-12-20 16:03:53,45
9614,643,62,Assignment,2025-02-02 20:17:35,62
9615,1323,35,Reading,2023-12-13 07:09:21,105
9616,428,41,Video,2024-06-04 00:24:27,77
